antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
has_formula=1 & noise_keyword_hit=none,is_uncertain=0,0.6788888888888889,0.8372222222222222,0.6377777777777778,0.9394435351882161,1.1220957951816781,1.0,0.06939691358024691,2.688033033033036,0.3388562024522865,0.7261227071473751,0.6279807622484266,0.8506109514029999
is_uncertain=0 & noise_keyword_hit=none,has_formula=1,0.6933333333333334,0.83,0.6377777777777778,0.9198717948717948,1.1082792709298734,1.0,0.062311111111111095,2.121599999999999,0.3185880927132252,0.7202007528230865,0.5286576168929108,0.8441393780249202
has_formula=1 & is_uncertain=0,noise_keyword_hit=none,0.7083333333333334,0.7572222222222222,0.6377777777777778,0.9003921568627451,1.189072547581028,1.0,0.10141203703703694,2.437335958005249,0.5451717272274759,0.7704697986577181,0.5897159779243505,0.8713259390329866
noise_keyword_hit=none,has_formula=1 & is_uncertain=0,0.7572222222222222,0.7083333333333334,0.6377777777777778,0.8422597212032281,1.1890725475810278,1.0,0.10141203703703694,1.8490310077519372,0.6549545922069218,0.7704697986577181,0.45917618698249635,0.8713259390329866
has_formula=1,is_uncertain=0 & noise_keyword_hit=none,0.83,0.6933333333333334,0.6377777777777778,0.7684069611780455,1.1082792709298732,1.0,0.062311111111111095,1.3241618497109826,0.5747079319532687,0.7202007528230865,0.24480530818927881,0.8441393780249202
is_uncertain=0,has_formula=1 & noise_keyword_hit=none,0.8372222222222222,0.6788888888888889,0.6377777777777778,0.7617783676177837,1.1220957951816781,1.0,0.06939691358024691,1.3479510987310435,0.6684603584212341,0.7261227071473751,0.2581333247612642,0.8506109514029999
has_formula=1 & noise_keyword_hit=none & noise_keyword_present=0,is_uncertain=0,0.6788888888888889,0.8372222222222222,0.6377777777777778,0.9394435351882161,1.1220957951816781,1.0,0.06939691358024691,2.688033033033036,0.3388562024522865,0.7261227071473751,0.6279807622484266,0.8506109514029999
is_uncertain=0 & noise_keyword_hit=none & noise_keyword_present=0,has_formula=1,0.6933333333333334,0.83,0.6377777777777778,0.9198717948717948,1.1082792709298734,1.0,0.062311111111111095,2.121599999999999,0.3185880927132252,0.7202007528230865,0.5286576168929108,0.8441393780249202
has_formula=1 & is_uncertain=0 & noise_keyword_present=0,noise_keyword_hit=none,0.6377777777777778,0.7572222222222222,0.6377777777777778,1.0,1.3206162876008805,1.0,0.15483827160493824,inf,0.6702453987730059,0.8422597212032281,1.0,0.9211298606016141
has_formula=1 & is_uncertain=0 & noise_keyword_hit=none,noise_keyword_present=0,0.6377777777777778,0.7572222222222222,0.6377777777777778,1.0,1.3206162876008805,1.0,0.15483827160493824,inf,0.6702453987730059,0.8422597212032281,1.0,0.9211298606016141
noise_keyword_hit=none & noise_keyword_present=0,has_formula=1 & is_uncertain=0,0.7572222222222222,0.7083333333333334,0.6377777777777778,0.8422597212032281,1.1890725475810278,1.0,0.10141203703703694,1.8490310077519372,0.6549545922069218,0.7704697986577181,0.45917618698249635,0.8713259390329866
has_formula=1 & noise_keyword_present=0,is_uncertain=0 & noise_keyword_hit=none,0.6788888888888889,0.6933333333333334,0.6377777777777778,0.9394435351882161,1.3549666372906963,1.0,0.1670814814814815,5.06414414414415,0.8158373822986871,0.8683812405446293,0.802533266918096,0.9296576650300055
is_uncertain=0 & noise_keyword_present=0,has_formula=1 & noise_keyword_hit=none,0.6933333333333334,0.6788888888888889,0.6377777777777778,0.9198717948717948,1.354966637290696,1.0,0.1670814814814815,4.007466666666664,0.8542645053779732,0.8683812405446293,0.7504657971785998,0.9296576650300055
has_formula=1 & noise_keyword_hit=none,is_uncertain=0 & noise_keyword_present=0,0.6788888888888889,0.6933333333333334,0.6377777777777778,0.9394435351882161,1.3549666372906963,1.0,0.1670814814814815,5.06414414414415,0.8158373822986871,0.8683812405446293,0.802533266918096,0.9296576650300055
is_uncertain=0 & noise_keyword_hit=none,has_formula=1 & noise_keyword_present=0,0.6933333333333334,0.6788888888888889,0.6377777777777778,0.9198717948717948,1.354966637290696,1.0,0.1670814814814815,4.007466666666664,0.8542645053779732,0.8683812405446293,0.7504657971785998,0.9296576650300055
has_formula=1 & is_uncertain=0,noise_keyword_hit=none & noise_keyword_present=0,0.7083333333333334,0.7572222222222222,0.6377777777777778,0.9003921568627451,1.189072547581028,1.0,0.10141203703703694,2.437335958005249,0.5451717272274759,0.7704697986577181,0.5897159779243505,0.8713259390329866
noise_keyword_present=0,has_formula=1 & is_uncertain=0 & noise_keyword_hit=none,0.7572222222222222,0.6377777777777778,0.6377777777777778,0.8422597212032281,1.3206162876008802,1.0,0.15483827160493824,2.2963204134366917,0.9999999999999998,0.8422597212032281,0.5645207027082985,0.9211298606016141
